_fsep_query_state|brief_desc|contact_name|directory_name|directory_type|distance|listing_desc|listing_id|listing_image|listing_name|location_address|location_city|location_state|location_street|location_x|location_y|location_zipcode|media_blog|media_facebook|media_instagram|media_pinterest|media_twitter|media_website|media_youtube|mydesc|term|updatetime
GA|Open: Year-round<br>Available Products: Beets;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Cabbage;Cauliflower;Collard Greens;Kohlrabi;Mustard Greens;Okra;Peanuts;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Shallots;Squash, summer: zucchini, etc.;Sweet potatoes;Turnip greens;fennel;Pork (ham);whole lamb and whole pork;fennelBeets;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Cabbage;Cauliflower;Collard Greens;Kohlrabi;Mustard Greens;Okra;Peanuts;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Shallots;Squash, summer: zucchini, etc.;Sweet potatoes;Turnip greens;fennel;;Coffee and/or tea;Cut flowers;Eggs;Fresh and/or dried herbs;Nuts;whole lamb and whole porkPork (ham);whole lamb and whole pork;;|Cathy Payne|csa enterprise|csa|1000||200066|default-csa-4-3.jpg|Broad River Pastures|2973 River Road, Elberton, Georgia 30635|Elberton|Georgia|2973 River Rd|-82.7362946|33.9889126|30635||https://www.facebook.com/broadriverpastures||||www.broadriverpastures.com/farm-trust-csa/||Open: Year-round<br>Available Products: Beets; Broccoli; Broccoli rabe; Broccolini/baby broccoli; Cabbage; Cauliflower; Collard Greens; Kohlrabi; Mustard ...||Mar 23rd, 2015
GA|Open: January to November<br>Available Products: Cherries (sweet, tart, etc.);Currants;Pears;Plums (black, green, red, etc.);Artichoke;Arugula;Beans (string);Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Green onions/scallions;Kale;Kohlrabi;Leeks;Lettuce (head, leaf, etc.);Mache/lamb’s lettuce;Mixed leafy greens;Mizuna;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Rutabaga;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Cherries (sweet, tart, etc.);Currants;Pears;Plums (black, green, red, etc.);;Artichoke;Arugula;Beans (string);Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Green onions/scallions;Kale;Kohlrabi;Leeks;Lettuce (head, leaf, etc.);Mache/lamb’s lettuce;Mixed leafy greens;Mizuna;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Rutabaga;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Baked goods: breads, pies, etc.;Coffee and/or tea;Cut flowers;Dry beans;Eggs;Fresh and/or dried herbs;Grains and/or flour;Honey;|Collective Harvest|csa enterprise|csa|1000||200744|default-csa-4-3.jpg|Collective Harvest|P.O. Box 92, Winterville , Georgia 30683|Winterville|Georgia||-83.2782101|33.9670589|30683||www.facebook.com/collectiveharvestathens||||www.collectiveharvestathens.com||Open: January to November<br>Available Products: Cherries (sweet, tart, etc.); Currants; Pears; Plums (black, green, red, ...||May 19th, 2017
GA|Open: Year-round<br>Available Products: Cherries (sweet, tart, etc.);Grapes (black, green, red, etc.);Kiwi;Mangos, papayas, pineapples and other tropical fruit;Oranges, clementine, mandarins, tangerines, tangelos;Peaches (yellow, white, etc.);Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mixed leafy greens;Mizuna;Mustard Greens;Okra;Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Rhubarb;Rutabaga;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Cherries (sweet, tart, etc.);Grapes (black, green, red, etc.);Kiwi;Mangos, papayas, pineapples and other tropical fruit;Oranges, clementine, mandarins, tangerines, tangelos;Peaches (yellow, white, etc.);;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mixed leafy greens;Mizuna;Mustard Greens;Okra;Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Rhubarb;Rutabaga;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Baked goods: breads, pies, etc.;Coffee and/or tea;Cut flowers;Mushrooms;|Rashid Nuri|csa enterprise|csa|1000||200074|default-csa-4-3.jpg|Truly Living Well Center for Natural Urban Agriculture|3353 Washington Road, East Point, Georgia 30344|East Point|Georgia|3353 Washington Rd|-84.4679829|33.6644144|30344|http://trulylivingwell.com/produce/blog-and-recipes/|https://www.facebook.com/TrulyLivingWell|||https://twitter.com/TLWUrbanAg|http://trulylivingwell.com/||Open: Year-round<br>Available Products: Cherries (sweet, tart, etc.); Grapes (black, green, red, etc.); Kiwi; Mangos, papayas, ...||Sep 19th, 2014
GA|Open: May to December<br>Available Products: Cantaloupes;Currants;Gooseberries;Plums (black, green, red, etc.);Artichoke;Arugula;Beans, other (lima, etc.);Broccolini/baby broccoli;Cabbage;Celery;Collard Greens;Kale;Okra;Peanuts;Peas;Peppers, hot;Peppers, sweet;Pumpkin;Rhubarb;Rutabaga;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Cantaloupes;Currants;Gooseberries;Plums (black, green, red, etc.);;Artichoke;Arugula;Beans, other (lima, etc.);Broccolini/baby broccoli;Cabbage;Celery;Collard Greens;Kale;Okra;Peanuts;Peas;Peppers, hot;Peppers, sweet;Pumpkin;Rhubarb;Rutabaga;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Honey;|David Hopkins|csa enterprise|csa|1000||200533|default-csa-4-3.jpg|Hopkins Farms Farm to Table Program|195 Hopkins Rd., Cairo, Georgia 39828|Cairo|Georgia|195 Hopkins Rd|-84.2900478|30.7615858|39828||https://www.facebook.com/hopkinsfoodservice||||||Open: May to December<br>Available Products: Cantaloupes; Currants; Gooseberries; Plums (black, green, red, etc.); Artichoke; Arugula; ...||Sep 22nd, 2014
HI|Open: Year-round<br>Available Products: Baked goods: breads, pies, etc.;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Coffee and/or tea;Cut flowers;Dairy products: milk, cheese, etc.;Eggs;Fresh and/or dried herbs;Grains and/or flour;Honey;Juices and/or non-alcoholic ciders;Nuts;|Megan Fox|csa enterprise|csa|1000||200903|default-csa-4-3.jpg|Malama Kauai CSA|PO Box 1414, Kilauea, Hawaii 96754|Kilauea|Hawaii||-159.4122222|22.2119444|96754|https://malamakauai.org/|https://m.facebook.com/malama.kauai/||||https://www.malamakauai.store/||Open: Year-round<br>Available Products: Baked goods: breads, pies, etc.; Canned or preserved fruits/vegetables: jams, jellies, preserves, ...||Feb 23rd, 2021
HI|Open: Year-round<br>Available Products: Coffee and/or tea;Dairy products: milk, cheese, etc.;Eggs;Fresh and/or dried herbs;Honey;Mushrooms;Soap and/or body care products;Wild harvested forest products: mushrooms, medicinal herbs, edible fruits and nuts, etc.;|Saleh Azizi|csa enterprise|csa|1000||200898|default-csa-4-3.jpg|Kahumana Farms & Caf CSA|86-660 lualualei homestead road, Wai'anae, Hawaii 96792|Wai'anae|Hawaii|86-660 Lualualei Homestead Rd|-158.1553682|21.4407913|96792||https://www.facebook.com/kahumanafarms/||||www.kahumana.org||Open: Year-round<br>Available Products: Coffee and/or tea; Dairy products: milk, cheese, etc.; Eggs; Fresh and/or dried ...||Jan 27th, 2021
HI|Open: Year-round<br>Available Products: Coffee and/or tea;Honey;Nuts;|Suzanne Shriner|csa enterprise|csa|1000||200076|default-csa-4-3.jpg|Lions Gate Kona Coffee and Macadamia Farm|84-5085 Mamalahoa Hwy, Honaunau, Hawaii 96726|Honaunau|Hawaii|84-5085 Mamalahoa Hwy|-155.8828889|19.4322378|96726||https://www.facebook.com/LionsGateFarms||||http://www.coffeeofkona.com||Open: Year-round<br>Available Products: Coffee and/or tea; Honey; Nuts; ||Jul 28th, 2014
HI|Open: Year-round<br>Available Products: Bananas;Arugula;Bok Choy;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Garlic;Green beans;Kale;Kohlrabi;Mustard Greens;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Rhubarb;Soybeans;Spinach: baby, regular;Sweet potatoes;Tomatoes (cherry, grape, etc.);Turnips;BananasBananas;;Arugula;Bok Choy;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Garlic;Green beans;Kale;Kohlrabi;Mustard Greens;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Rhubarb;Soybeans;Spinach: baby, regular;Sweet potatoes;Tomatoes (cherry, grape, etc.);Turnips;;|Howard James|csa enterprise|csa|1000||200750|default-csa-4-3.jpg|Ginger Ridge Farms|18-389 Volcano Hwy, Mountain View , Hawaii 96771|Mountain View|Hawaii|18 Volcano Rd|-155.1521179|19.4888514|96771||||||www.gingerridgefarms.com||Open: Year-round<br>Available Products: Bananas; Arugula; Bok Choy; Broccolini/baby broccoli; Brussels sprouts; Cabbage; Carrots; Cauliflower; Collard ...||Jul 7th, 2017
HI|Open: Year-round<br>Available Products: Blueberries;Cantaloupes;Cherries (sweet, tart, etc.);Cranberries;Gooseberries;Grapefruit (red, white, etc.);Mangos, papayas, pineapples and other tropical fruit;Peaches (yellow, white, etc.);Pears;Strawberries;Artichoke;Beets;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Okra;Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Rhubarb;Shallots;Spinach: baby, regular;Squash, summer: zucchini, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Blueberries;Cantaloupes;Cherries (sweet, tart, etc.);Cranberries;Gooseberries;Grapefruit (red, white, etc.);Mangos, papayas, pineapples and other tropical fruit;Peaches (yellow, white, etc.);Pears;Strawberries;;Artichoke;Beets;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Okra;Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Rhubarb;Shallots;Spinach: baby, regular;Squash, summer: zucchini, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Baked goods: breads, pies, etc.;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Coffee and/or tea;Cut flowers;Dairy products: milk, cheese, etc.;Eggs;Fresh and/or dried herbs;Honey;Mushrooms;Nuts;Soap and/or body care products;|Maureen Datta|csa enterprise|csa|1000||200710|default-csa-4-3.jpg|Adaptations' Fresh Feast CSA|79-7500 Mamalahoa Hwy, Unit 1, Kealakekua, Hawaii 96750|Kealakekua|Hawaii|79-7500 Mamalahoa Hwy|-155.9236509|19.525784|96750||https://www.facebook.com/adaptationsaloha/?fref=ts|||https://twitter.com/Hawaiifoodhub|http://www.adaptationsaloha.com/fresh-feasts-csa||Open: Year-round<br>Available Products: Blueberries; Cantaloupes; Cherries (sweet, tart, etc.); Cranberries; Gooseberries; Grapefruit (red, white, etc.); ...||Jun 10th, 2016
HI|Open: Year-round<br>Available Products: Blueberries;Cantaloupes;Cranberries;Gooseberries;Alfalfa sprouts;Artichoke;Beans (string);Beans, other (lima, etc.);Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Garlic;Kale;Kohlrabi;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Spinach: baby, regular;Sweet potatoes;Tomatoes (plum, round, etc.);Turnip greens;Blueberries;Cantaloupes;Cranberries;Gooseberries;;Alfalfa sprouts;Artichoke;Beans (string);Beans, other (lima, etc.);Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Garlic;Kale;Kohlrabi;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Spinach: baby, regular;Sweet potatoes;Tomatoes (plum, round, etc.);Turnip greens;;Fresh and/or dried herbs;Mushrooms;'ulu hummus, poi;|Haunani Richardson|csa enterprise|csa|1000||200762|default-csa-4-3.jpg|"Ho'olaha Ka Hua \""DA BOX\"""|40 Holomua St, Hilo, Hawaii 96720|Hilo|Hawaii|40 Holomua St|-155.0665293|19.7045486|96720||https://www.facebook.com/HawaiiFoodBasket/|||@TheFoodBasketHi|hawaiifoodbasket.org||Open: Year-round<br>Available Products: Blueberries; Cantaloupes; Cranberries; Gooseberries; Alfalfa sprouts; Artichoke; Beans (string); Beans, other (lima, ...||Nov 27th, 2017
HI|Open: Year-round<br>Available Products: Blueberries;Cantaloupes;Cranberries;Gooseberries;Strawberries;Arugula;Beets;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Garlic;Green onions/scallions;Kale;Kohlrabi;Mixed leafy greens;Mustard Greens;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rutabaga;Spinach: baby, regular;Squash, summer: zucchini, etc.;Swiss chard;Tomatoes (cherry, grape, etc.);Turnip greens;Turnips;Bison (ground);Blueberries;Cantaloupes;Cranberries;Gooseberries;Strawberries;;Arugula;Beets;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Garlic;Green onions/scallions;Kale;Kohlrabi;Mixed leafy greens;Mustard Greens;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rutabaga;Spinach: baby, regular;Squash, summer: zucchini, etc.;Swiss chard;Tomatoes (cherry, grape, etc.);Turnip greens;Turnips;;Baked goods: breads, pies, etc.;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Cut flowers;Dairy products: milk, cheese, etc.;Fresh and/or dried herbs;Honey;Juices and/or non-alcoholic ciders;Bison (ground);;Soap and/or body care products;|Louisa Wooton|csa enterprise|csa|1000||200511|default-csa-4-3.jpg|Kauai Kunana, Inc. dba Kauai Kunana Dairy and Farm|4552 Kapuna Road, Kilauea, Hawaii 96754|Kilauea|Hawaii|4552 Kapuna Rd|-159.363018|22.1930312|96754||https://www.facebook.com/pages/Kauai-Kunana-Dairy/255154709408||||www.kauaikunanadairy.com||Open: Year-round<br>Available Products: Blueberries; Cantaloupes; Cranberries; Gooseberries; Strawberries; Arugula; Beets; Broccolini/baby broccoli; Cabbage; Carrots; Cauliflower; ...||Sep 10th, 2014
IL|Open: June to October<br>Available Products: Beans, other (lima, etc.);Beets;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mache/lamb’s lettuce;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Soybeans;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnips;Japanese vegetables;Japanese vegetablesBeans, other (lima, etc.);Beets;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mache/lamb’s lettuce;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Soybeans;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnips;Japanese vegetables;;Grains and/or flour;|Brian|csa enterprise|csa|1000||200641|default-csa-4-3.jpg|Bray Grove Farm|PO Box 576, Morris, Illinois 60450|Morris|Illinois||-88.4211785|41.357254|60450||www.facebook.com/BrayGroveFarm||||www.braygrovefarm.com||Open: June to October<br>Available Products: Beans, other (lima, etc.); Beets; Broccolini/baby broccoli; Cabbage; Carrots; Cauliflower; ...||Apr 23rd, 2015
IL|Open: June to August<br>Available Products: Cherries (sweet, tart, etc.);Plums (black, green, red, etc.);Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Cherries (sweet, tart, etc.);Plums (black, green, red, etc.);;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Cut flowers;Dry beans;Fresh and/or dried herbs;Honey;Wild harvested forest products: mushrooms, medicinal herbs, edible fruits and nuts, etc.;|Tedd Snowden|csa enterprise|csa|1000||200516|default-csa-4-3.jpg|Roots & Wings Youth Farm|330 15th Ave, Rockford , Illinois 61107|Rockford|Illinois|330 15th Ave|-89.0932009|42.2511836|61107||||||www.learngrowconnect.org||Open: June to August<br>Available Products: Cherries (sweet, tart, etc.); Plums (black, green, red, etc.); Artichoke; ...||Apr 2nd, 2015
IL|Open: June to September<br>Available Products: Apples;Cherries (sweet, tart, etc.);Figs;Persimmons;Plums (black, green, red, etc.);Artichoke;Arugula;Beans, other (lima, etc.);Bok Choy;Broccoli;Broccolini/baby broccoli;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Kale;Kohlrabi;Mixed leafy greens;Okra;Peanuts;Peas;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Rhubarb;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnips;Ground Cherries, Wax Beans;Chicken;Turkey;Beef/veal (steaks, roasts);Apples;Cherries (sweet, tart, etc.);Figs;Persimmons;Plums (black, green, red, etc.);;Ground Cherries, Wax BeansArtichoke;Arugula;Beans, other (lima, etc.);Bok Choy;Broccoli;Broccolini/baby broccoli;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Kale;Kohlrabi;Mixed leafy greens;Okra;Peanuts;Peas;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Rhubarb;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnips;Ground Cherries, Wax Beans;;Dry beans;Eggs;Fresh and/or dried herbs;Chicken;Turkey;;Beef/veal (steaks, roasts);;|Joyce Augustus|csa enterprise|csa|1000||200716|default-csa-4-3.jpg|L&A Family Farms|21661 Staley Rd, Paris, Illinois 61944|Paris|Illinois|21661 Staley Rd|-87.561245|39.5121784|61944||https://www.facebook.com/LAFamilyFarms|||https://twitter.com/LAFamilyFarms|www.lafamilyfarms.com||Open: June to September<br>Available Products: Apples; Cherries (sweet, tart, etc.); Figs; Persimmons; Plums (black, green, ...||Aug 17th, 2016
IL|Open: Year-round<br>Available Products: Chicken;Beef/veal (steaks, roasts);Lamb (ground);Eggs;Chicken;;Beef/veal (steaks, roasts);Lamb (ground);;|Brandon and Alicia Eyrich|csa enterprise|csa|1000||200461|default-csa-4-3.jpg|Eyrich's Farm Fresh|8820 ALBANY RD, Erie, Illinois 61250|Erie|Illinois|8820 Albany Rd|-90.1289704|41.7136519|61250||||||||Open: Year-round<br>Available Products: Chicken; Beef/veal (steaks, roasts); Lamb (ground); Eggs; Chicken; ; Beef/veal (steaks, roasts); ...||Aug 22nd, 2014
IL|Open: Year-round<br>Available Products: Artichoke;Arugula;Beans (string);Beans, other (lima, etc.);Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Carrots;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Garlic;Green beans;Kohlrabi;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Chicken;Goose;Quail;Turkey;Beef/veal (sausage);Beef/veal (steaks, roasts);Lamb (chops, roasts);Pork (bacon);Rabbit;Artichoke;Arugula;Beans (string);Beans, other (lima, etc.);Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Carrots;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Garlic;Green beans;Kohlrabi;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Baked goods: breads, pies, etc.;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Coffee and/or tea;Eggs;Fresh and/or dried herbs;Mushrooms;Nuts;Chicken;Goose;Quail;Turkey;;Beef/veal (sausage);Beef/veal (steaks, roasts);Lamb (chops, roasts);Pork (bacon);Rabbit;;Soap and/or body care products;Wild harvested forest products: mushrooms, medicinal herbs, edible fruits and nuts, etc.;|Mike Hammack|csa enterprise|csa|1000||200109|default-csa-4-3.jpg|Thunder 5 Ranch Members Club|RR1 Box 223AAA, McLeansboro, Illinois 62859|McLeansboro|Illinois||-88.5356076|38.0933811|62859||https://www.facebook.com/pages/Thunder-5-Ranch/295933263778483?ref=hl||||http://www.thunder5ranch.com/||Open: Year-round<br>Available Products: Artichoke; Arugula; Beans (string); Beans, other (lima, etc.); Bok Choy; Broccoli; Broccoli ...||Aug 26th, 2014
IL|Open: Year-round<br>Available Products: Beef/veal (steaks, roasts);Lamb (ground);Beef/veal (steaks, roasts);Lamb (ground);;|Sanita Baer|csa enterprise|csa|1000||200815|default-csa-4-3.jpg|Baer Farms|14197 Baer Road, Tremont, Illinois 61568|Tremont|Illinois|14197 Baer Rd|-89.4743529|40.531733|61568||||||||Open: Year-round<br>Available Products: Beef/veal (steaks, roasts); Lamb (ground); Beef/veal (steaks, roasts); Lamb (ground); ; ||Feb 14th, 2019
